-1.9399824574684	0
-1.87998574792193	0
-1.81998888094228	0
-1.76000020711313	0
-1.69999179744619	0
-1.6399938677709	0
-1.57999471504095	0
-1.51999305704285	0
-1.45999605514997	0
-1.39999691337226	0
-1.33999827989712	0
-1.27999789828285	0
-1.21999970166343	0.987424
-1.16000060949141	2.48814
-1.09999903484653	4.012303
-1.04000039969679	4.850246
-0.979999397807417	4.752383
-0.920001601921647	3.917232
-0.860001341725206	2.746799
-0.800000874803203	1.630164
-0.740000204918113	0.798403
-0.679999195735272	0.302956
-0.620000528471499	0.077622
-0.559999795538785	0.007892
-0.499999678657065	0
-0.440000065513061	0
-0.380000399499541	0
-0.32000008377078	0
-0.259999900311453	0
-0.200000237109353	0
-0.139999976065226	0
-0.0799998804842953	0.05472
-0.0199998117382589	0.276939
0.0399999223113503	0.510359
0.0999998579423673	0.64877
0.1600000688813	0.716256
0.220000024222507	0.72305
0.28000006428209	0.702244
0.340000074650098	0.684865
0.399999925393822	0.691436
0.45999992423622	0.728281
0.519999971824542	0.792051
0.580000004203063	0.875135
0.639999967923897	0.967937
0.699999970860911	1.065023
0.759999971821	1.162078
0.819999968443103	1.26043
0.880000014296082	1.359331
0.940000005008268	1.462794
1	1.569678
1.0599999918687	1.684592
1.11999998729774	1.804022
1.17999998610193	1.930255
1.23999999281523	2.058227
1.29999999674183	2.190179
1.36000000895412	2.324108
1.42000000133819	2.463949
1.47999999706602	2.608886
1.5399999994332	2.759578
1.59999999939619	2.911724
1.66000000036592	3.06108
1.71999999979331	3.199631
1.7800000028294	3.313705
1.83999999942314	3.385291
1.89999999741703	3.393479
1.96000000030671	3.32019
2.02000000080839	3.155371
2.07999999833205	2.895005
2.13999999855185	2.556635
2.1999999993256	2.153901
2.26000000033175	1.718695
2.31999999982247	1.251357
2.38000000017752	0.768124
2.43999999947363	0.269073
2.49999999997688	0
2.56000000027499	0
2.61999999951	0
2.67999999970725	0
2.74000000011252	0
2.79999999966948	0
2.85999999995504	0
2.91999999994639	0
2.97999999999025	0
3.03999999994329	0
3.10000000007101	0
3.16000000007634	0
3.2199999998855	0
3.28000000000838	0
3.34000000001002	0
3.40000000008479	0
3.45999999998094	0
3.52000000002283	0
3.57999999997651	0
3.63999999996004	0
3.69999999997637	0
3.75999999997196	0
3.81999999999501	0
3.87999999998329	0
3.9400000000219	0
4	0
